 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
124,844,180.111,58.411,255,0,255,733.682,710.532,733.349,711.570,125.539,720,690,26,43,44.093,24.372,104.432,0.673,46.615,152014,194,-0.900,0.351,99.882,152014,726,690,112.714,25.506,1.809,0.553,0.940
125,841,129.766,63.995,255,8,255,202.502,711.602,203.241,713.637,142.368,175,695,49,34,46.006,23.275,158.706,0.521,51.245,109133,123,0.461,-0.585,100.000,109133,175,710,162.979,28.544,1.977,0.506,0.783
126,546,55.161,14.140,52,17,97,84.815,711.701,85.065,711.852,86.669,70,700,29,24,29.376,23.665,3.053,0.913,30.364,30118,52,0.157,0.073,100.000,30118,70,716,17.241,24.000,1.241,0.806,0.952
127,462,118.537,61.912,114,8,255,411.751,725.195,412.084,725.271,91.497,398,714,29,24,32.174,18.283,26.372,0.693,32.802,54764,114,0.453,-0.236,100.000,54764,400,735,37.569,21.356,1.760,0.568,0.880
128,370,64.127,22.656,52,8,150,258.300,725.741,257.734,725.989,72.184,248,715,22,22,24.666,19.099,40.724,0.892,26.249,23727,61,0.427,0.605,100.000,23727,249,735,40.365,20.506,1.291,0.774,0.944
129,559,93.628,39.875,114,0,229,274.461,760.843,274.952,761.710,110.468,261,746,27,30,31.525,22.577,107.100,0.576,32.802,52338,97,0.097,0.040,99.106,52338,264,748,127.569,24.510,1.396,0.716,0.843
130,742,96.853,37.985,79,17,194,347.660,769.097,347.898,768.281,113.054,331,749,33,35,33.757,27.987,66.518,0.730,37.696,71865,97,0.268,-0.530,100.000,71865,338,784,68.199,30.114,1.206,0.829,0.891
131,1282,81.538,42.525,35,0,255,448.038,786.860,447.956,784.689,195.966,431,753,33,72,74.574,21.888,78.744,0.420,73.546,104532,79,0.529,0.125,99.766,104532,436,825,78.232,27.609,3.407,0.294,0.759
132,482,90.197,31.770,105,8,158,389.560,766.990,389.502,767.977,80.669,378,754,24,26,26.123,23.493,82.964,0.931,26.926,43475,97,-0.313,-0.671,100.000,43475,386,754,105.068,24.000,1.112,0.899,0.951
133,1618,75.438,56.066,44,0,255,501.755,788.148,506.787,786.895,240.350,471,764,63,46,64.225,32.076,17.234,0.352,66.129,122058,61,1.767,2.295,99.567,122058,471,798,20.353,40.878,2.002,0.499,0.740
134,427,45.899,12.619,44,17,88,256.535,788.631,256.282,788.327,79.497,246,774,21,29,29.013,18.739,110.359,0.849,29.732,19599,44,0.075,0.497,100.000,19599,252,775,109.654,19.230,1.548,0.646,0.937
135,686,82.181,38.752,97,0,220,366.172,814.098,366.487,813.445,113.296,352,796,28,37,36.588,23.872,77.208,0.672,37.656,56376,79,0.069,-0.455,99.125,56376,365,833,79.287,26.436,1.533,0.652,0.878
136,499,161.417,52.584,158,0,255,193.821,808.724,194.129,808.422,83.255,180,797,28,23,29.394,21.615,161.654,0.905,30.083,80547,167,-0.793,0.715,99.399,80547,180,803,158.552,22.098,1.360,0.735,0.951
137,853,93.263,33.960,97,8,185,237.692,832.555,238.290,832.360,131.296,218,813,37,36,43.268,25.101,40.055,0.622,43.417,79553,97,-0.059,-0.207,100.000,79553,219,843,38.454,27.160,1.724,0.580,0.888
138,503,41.270,11.803,44,8,79,519.975,841.317,519.621,841.688,98.326,510,822,21,36,37.213,17.210,98.698,0.654,36.674,20759,44,-0.091,-0.004,100.000,20759,517,822,101.004,19.368,2.162,0.462,0.873
139,360,48.283,13.849,44,8,97,297.008,841.633,296.661,841.356,72.083,286,830,22,23,24.973,18.354,129.414,0.871,25.807,17382,44,0.320,0.603,100.000,17382,290,831,125.538,19.092,1.361,0.735,0.931
140,537,104.166,41.894,105,0,238,470.574,872.682,470.016,873.493,104.326,461,852,19,40,41.521,16.467,83.246,0.620,40.447,55937,105,0.105,0.059,99.814,55937,466,892,81.469,18.015,2.521,0.397,0.877
141,373,34.501,11.626,35,8,88,410.570,871.468,409.975,871.563,100.225,396,858,30,27,36.138,13.142,139.170,0.467,35.805,12869,35,0.696,1.687,100.000,12869,397,860,144.090,16.263,2.750,0.364,0.784
142,672,87.746,38.834,97,0,185,365.140,884.417,364.751,884.237,134.368,351,867,29,36,35.984,23.778,111.732,0.468,37.696,58965,97,-0.235,-0.579,99.107,58965,361,867,111.801,27.084,1.513,0.661,0.844
143,370,66.122,19.437,70,17,132,239.597,879.024,238.931,878.602,71.841,228,868,23,22,25.685,18.341,137.675,0.901,26.627,24465,61,0.352,0.118,100.000,24465,229,871,145.713,19.092,1.400,0.714,0.941
144,395,179.577,67.660,255,0,255,589.968,879.594,589.029,879.590,73.841,579,869,23,23,24.798,20.281,40.594,0.910,25.942,70933,194,-0.959,0.059,99.241,70933,579,886,27.553,21.213,1.223,0.818,0.939
145,432,45.727,27.267,44,8,176,265.016,889.727,264.012,890.931,79.012,255,876,21,27,27.904,19.712,111.677,0.870,28.302,19754,44,2.503,7.080,100.000,19754,258,877,122.005,20.467,1.416,0.706,0.945
146,350,64.711,15.084,70,26,114,219.523,892.674,219.589,892.890,69.598,210,881,19,23,22.699,19.632,89.952,0.908,23.345,22649,61,0.137,-0.165,100.000,22649,218,904,80.134,19.000,1.156,0.865,0.947
147,463,116.382,45.064,132,8,247,165.038,895.556,165.380,896.435,81.740,152,882,25,26,27.885,21.141,44.945,0.871,28.601,53885,123,-0.053,-0.590,100.000,53885,156,906,53.531,21.920,1.319,0.758,0.939
148,780,66.326,31.103,52,8,176,438.900,904.038,437.994,903.677,136.267,424,882,28,44,46.143,21.523,79.627,0.528,45.880,51734,61,0.430,-0.283,100.000,51734,432,926,73.540,25.384,2.144,0.466,0.787
149,1023,55.032,23.495,44,8,150,518.163,914.513,518.757,916.269,182.309,498,890,38,46,39.364,33.090,60.172,0.387,47.297,56298,52,0.981,0.785,100.000,56298,517,936,76.551,37.814,1.190,0.841,0.769
150,413,62.046,24.479,52,8,132,481.086,910.524,479.952,910.787,80.083,469,900,24,23,23.653,22.232,145.334,0.809,25.807,25625,61,0.515,-0.097,100.000,25625,472,901,125.538,23.000,1.064,0.940,0.921
151,496,94.036,41.903,97,0,255,74.806,917.470,74.675,917.200,99.154,61,904,29,29,35.737,17.672,45.653,0.634,35.609,46642,97,0.444,1.115,99.597,46642,65,933,51.843,19.799,2.022,0.495,0.861
152,583,47.945,12.351,44,17,88,336.318,917.649,336.512,917.581,88.912,322,904,28,27,29.201,25.420,35.078,0.927,30.000,27952,44,0.206,-0.127,100.000,27952,323,925,36.870,25.938,1.149,0.871,0.954
153,706,69.031,19.621,70,17,123,459.602,929.775,459.454,929.634,103.154,446,912,27,35,35.407,25.387,82.925,0.834,35.693,48736,70,-0.206,-0.104,100.000,48736,456,947,78.690,26.436,1.395,0.717,0.944
154,1237,47.988,18.152,44,8,105,393.485,945.901,394.199,945.003,188.409,360,931,64,33,62.913,25.035,172.064,0.438,66.483,59361,44,0.337,-0.336,100.000,59361,360,941,164.291,30.578,2.513,0.398,0.788
155,419,174.854,75.112,255,0,255,246.075,949.070,245.656,948.415,86.912,236,935,20,30,29.693,17.967,108.650,0.697,31.623,73264,194,-0.720,-0.751,99.523,73264,241,935,108.435,18.827,1.653,0.605,0.895
156,360,54.339,11.534,52,17,88,90.736,954.267,90.682,954.317,69.598,80,944,22,21,23.912,19.169,39.196,0.934,24.839,19562,52,-0.178,0.655,100.000,19562,83,964,49.899,19.799,1.247,0.802,0.951
