 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
125,804,105.440,45.294,86,34,255,763.151,504.378,765.005,503.564,138.368,741,487,42,31,44.164,23.179,24.037,0.528,45.486,84774,94,0.710,-0.062,100,84774,743,516,33.341,26.833,1.905,0.525,0.841
126,1808,129.753,57.564,255,37,255,84.075,509.275,85.945,509.564,259.806,36,488,91,40,76.605,30.051,8.994,0.337,91.137,234594,129,0.296,-0.634,100,234594,36,512,3.145,33.784,2.549,0.392,0.799
127,448,124.056,46.282,123,40,255,209.179,498.920,209.480,498.180,94.569,192,490,34,19,35.071,16.264,7.394,0.629,34.234,55577,126,0.059,-0.574,100,55577,192,503,6.710,17.535,2.156,0.464,0.852
128,8018,125.222,61.920,255,25,255,538.389,585.815,536.889,588.102,1148.403,479,494,158,160,121.184,84.242,134.240,0.076,198.071,1004030,115,0.530,-0.676,100,1004030,492,502,136.637,122.403,1.439,0.695,0.510
129,3536,119.108,49.979,109,34,255,598.996,543.109,597.407,541.061,472.500,552,496,86,101,82.632,54.485,134.057,0.199,102.259,421166,115,0.570,-0.045,100,421166,597,496,99.002,71.585,1.517,0.659,0.622
130,1617,115.957,52.847,43,31,255,1138.206,519.110,1138.851,518.500,276.676,1103,497,60,55,52.295,39.370,163.187,0.265,62.642,187503,112,0.628,0.041,100,187503,1103,514,163.301,49.743,1.328,0.753,0.717
131,670,117.606,54.783,255,40,255,1078.391,513.779,1079.805,513.461,99.983,1064,499,30,29,30.266,28.186,167.125,0.842,32.757,78796,106,1.048,0.545,100,78796,1065,505,148.736,28.329,1.074,0.931,0.942
132,469,105.780,41.885,43,40,192,1322.385,512.585,1321.561,512.246,100.468,1306,500,32,24,30.663,19.475,19.833,0.584,32.388,49611,103,0.086,-1.177,100,49611,1306,521,8.881,22.627,1.574,0.635,0.847
133,505,101.877,37.925,129,34,175,651.538,517.751,651.845,517.773,121.539,640,501,22,34,35.475,18.125,96.179,0.430,35.171,51448,106,-0.065,-1.177,100,51448,650,501,104.826,21.491,1.957,0.511,0.792
134,416,120.618,40.776,143,40,218,865.442,510.945,865.147,510.612,91.983,851,501,30,20,31.410,16.863,4.366,0.618,31.048,50177,129,-0.399,-0.729,100,50177,851,507,165.069,18.578,1.863,0.537,0.835
135,485,102.126,34.788,126,40,181,1258.356,512.104,1257.862,512.012,106.711,1243,501,32,22,32.691,18.890,179.581,0.535,32.894,49531,106,-0.123,-0.927,100,49531,1244,507,160.463,21.497,1.731,0.578,0.821
136,545,115.218,47.594,40,34,212,406.823,520.661,406.931,519.736,112.125,392,505,30,33,31.798,21.822,121.265,0.545,33.956,62794,123,-0.097,-1.296,100,62794,403,505,103.627,26.196,1.457,0.686,0.794
137,480,111.352,38.031,86,40,181,330.415,517.356,331.018,517.071,104.225,312,508,37,18,38.076,16.051,177.107,0.555,37.216,53449,117,-0.320,-0.984,100,53449,312,521,6.170,18.000,2.372,0.422,0.833
138,1045,91.571,32.751,97,40,227,1344.678,534.809,1343.934,536.271,220.108,1320,512,57,46,47.522,27.998,17.704,0.271,60.166,95692,92,0.929,1.527,100,95692,1321,556,21.448,38.039,1.697,0.589,0.608
139,752,137.112,62.473,255,40,255,780.334,530.963,780.635,531.060,121.196,761,517,40,27,39.434,24.280,170.378,0.643,41.485,103108,126,0.397,-0.848,100,103108,761,529,164.624,27.000,1.624,0.616,0.866
140,880,100.818,31.030,138,37,161,1279.505,542.160,1279.445,542.281,142.510,1257,524,42,35,42.195,26.554,28.731,0.545,42.720,88720,103,-0.275,-0.980,100,88720,1258,549,16.314,30.567,1.589,0.629,0.843
141,433,104.661,49.634,89,40,232,1038.479,541.609,1039.813,540.755,82.083,1027,530,25,25,27.671,19.924,45.577,0.808,29.069,45318,89,0.664,-0.730,100,45318,1029,554,40.815,21.911,1.389,0.720,0.915
142,1279,123.289,45.088,138,31,230,1179.855,553.008,1179.989,552.555,214.693,1142,530,74,44,77.768,20.940,25.619,0.349,77.621,157687,129,-0.136,-0.626,100,157687,1143,567,21.938,25.228,3.714,0.269,0.747
143,508,108.270,35.120,126,40,189,1004.396,544.392,1004.609,544.656,96.225,988,533,32,23,34.509,18.743,165.834,0.689,34.438,55001,112,-0.127,-0.672,100,55001,988,538,154.179,20.162,1.841,0.543,0.882
144,430,84.765,18.821,97,40,117,871.302,552.786,871.321,552.823,80.426,862,538,19,29,30.168,18.148,106.142,0.835,30.676,36449,92,-0.794,-0.335,100,36449,866,538,109.026,18.906,1.662,0.602,0.947
145,714,136.896,62.751,255,40,255,699.539,561.042,699.579,560.065,118.125,686,540,27,41,42.469,21.406,71.074,0.643,43.658,97744,123,0.300,-1.014,100,97744,694,581,69.905,24.296,1.984,0.504,0.900
146,731,96.698,33.656,69,40,169,359.399,559.600,357.772,560.310,132.125,338,546,47,28,49.334,18.866,19.568,0.526,48.703,70686,92,0.140,-1.131,100,70686,338,566,19.179,23.221,2.615,0.382,0.806
147,897,108.688,54.539,66,40,255,457.567,565.686,456.549,563.485,138.953,438,548,38,38,41.490,27.527,132.333,0.584,43.012,97493,89,0.785,-0.637,100,97493,439,555,144.462,31.286,1.507,0.663,0.858
148,367,120.439,53.963,77,40,221,662.952,561.936,662.343,562.677,73.255,652,550,21,24,24.685,18.930,66.710,0.859,25.632,44201,100,0.267,-1.475,100,44201,659,574,69.444,19.677,1.304,0.767,0.934
149,609,70.637,16.681,66,37,135,976.447,567.590,976.033,567.182,119.782,952,556,44,24,43.665,17.758,161.424,0.533,46.239,43018,69,0.318,0.097,100,43018,952,559,158.429,19.498,2.459,0.407,0.872
150,899,134.232,64.247,255,40,255,765.670,584.740,764.937,584.270,143.581,742,566,50,37,52.187,21.933,146.482,0.548,54.708,120675,120,0.418,-0.971,100,120675,744,573,149.216,26.058,2.379,0.420,0.826
151,883,106.579,44.675,103,40,244,1214.061,592.120,1213.512,589.966,156.752,1192,570,45,43,45.426,24.749,135.882,0.452,50.478,94109,97,0.978,0.437,100,94109,1207,570,123.690,31.706,1.835,0.545,0.776
152,535,91.097,29.945,129,40,163,378.324,586.201,378.050,586.487,87.740,366,571,25,29,28.982,23.504,74.145,0.873,31.016,48737,89,0.099,-1.037,100,48737,371,600,69.228,25.000,1.233,0.811,0.939
153,950,161.883,67.728,255,40,255,810.693,597.304,809.777,596.022,143.581,793,572,33,52,47.163,25.647,103.408,0.579,52.953,153789,166,-0.185,-1.076,100,153789,812,572,100.886,30.590,1.839,0.544,0.829
154,943,95.340,32.759,94,40,189,1014.782,600.432,1015.663,601.413,162.066,996,580,36,41,36.701,32.715,40.161,0.451,41.110,89906,94,0.314,-0.569,100,89906,1019,621,85.815,36.000,1.122,0.891,0.844
155,504,83.167,17.610,83,40,123,1323.127,593.734,1323.419,593.404,83.497,1310,581,26,26,28.366,22.623,49.240,0.908,29.206,41916,86,-0.640,-0.037,100,41916,1314,605,51.953,23.297,1.254,0.798,0.948
156,510,99.220,31.585,112,37,195,400.475,603.014,400.159,603.035,101.054,384,589,32,28,36.087,17.994,37.108,0.628,35.777,50602,100,0.065,-0.321,100,50602,384,610,26.565,19.701,2.005,0.499,0.867
157,1016,131.456,67.439,255,34,255,447.827,606.840,447.499,605.613,197.238,418,592,57,32,52.252,24.757,2.293,0.328,57.567,133559,112,0.590,-0.880,100,133559,418,609,17.176,30.985,2.111,0.474,0.747
158,634,110.416,50.448,83,40,255,728.672,607.156,726.892,605.738,106.468,711,592,35,30,40.382,19.990,140.558,0.703,40.817,70004,94,0.805,-0.174,100,70004,711,597,149.036,20.506,2.020,0.495,0.910
159,517,131.250,61.666,112,40,255,768.446,618.051,767.982,615.904,95.154,758,600,23,33,34.210,19.242,104.364,0.718,34.540,67856,117,0.563,-0.755,100,67856,763,601,112.109,22.136,1.778,0.562,0.882
160,555,87.555,22.768,103,40,140,1116.860,618.799,1117.485,618.881,96.811,1101,604,30,30,37.065,19.065,133.906,0.744,36.797,48593,89,-0.262,-0.693,100,48593,1104,606,132.797,20.506,1.944,0.514,0.895
161,655,67.620,12.979,69,40,97,1082.076,623.381,1082.143,623.218,96.569,1066,610,32,26,33.058,25.227,21.643,0.883,34.482,44291,69,-0.210,-0.687,100,44291,1067,632,29.539,26.000,1.310,0.763,0.958
162,953,104.597,39.902,109,37,241,1179.602,632.584,1180.231,631.607,171.238,1163,610,35,50,46.102,26.320,89.446,0.408,50.804,99681,103,0.601,0.516,100,99681,1181,660,79.796,34.789,1.752,0.571,0.741
163,402,135.455,66.659,255,40,255,709.197,623.386,710.413,623.563,80.912,697,613,27,21,27.864,18.369,158.697,0.772,29.547,54453,115,0.608,-0.870,100,54453,697,616,156.038,20.524,1.517,0.659,0.900
164,554,145.063,63.995,255,40,255,686.998,634.630,686.576,635.272,111.882,675,616,24,35,36.369,19.395,88.754,0.556,36.401,80365,143,0.089,-0.972,100,80365,683,616,105.945,23.759,1.875,0.533,0.853
165,373,60.204,11.945,51,40,92,182.661,632.385,182.589,632.255,73.841,172,620,22,24,27.357,17.360,131.185,0.860,28.302,22456,60,0.331,-0.730,100,22456,176,620,122.005,18.814,1.576,0.635,0.933
166,1190,94.034,32.466,92,37,227,295.256,646.592,295.980,647.986,189.279,277,621,36,54,52.797,28.698,81.100,0.417,56.080,111901,92,0.547,0.079,100,111901,280,674,58.861,34.507,1.840,0.544,0.743
167,1264,99.596,40.457,77,40,215,341.823,648.941,342.107,650.913,249.563,320,623,46,65,53.544,30.057,71.917,0.255,69.462,125889,92,0.476,-0.786,100,125889,326,687,67.126,42.947,1.781,0.561,0.626
168,637,85.446,24.396,92,34,152,1279.464,634.897,1279.117,634.469,120.610,1260,623,38,25,37.299,21.745,6.086,0.550,38.328,54429,89,-0.142,-0.701,100,54429,1260,635,172.504,23.743,1.715,0.583,0.843
169,1382,118.337,41.212,106,40,218,966.517,651.209,967.054,651.516,174.894,940,626,52,46,57.559,30.571,38.936,0.568,61.847,163542,120,-0.095,-0.825,100,163542,943,668,39.094,35.200,1.883,0.531,0.875
170,537,141.914,68.056,255,40,255,576.323,640.826,577.210,640.506,93.154,560,629,32,23,32.513,21.029,12.841,0.778,33.615,76208,138,0.283,-0.987,100,76208,561,646,22.751,22.033,1.546,0.647,0.934
171,391,119.240,41.578,123,40,198,429.367,642.802,429.711,642.970,81.740,416,632,27,22,28.149,17.686,148.684,0.735,28.792,46623,126,-0.403,-0.929,100,46623,416,638,159.677,19.551,1.592,0.628,0.887
172,460,96.085,29.711,97,40,163,742.987,648.496,743.316,648.630,95.983,730,633,25,31,33.735,17.362,115.369,0.627,33.287,44199,97,-0.110,-0.739,100,44199,733,635,122.735,19.146,1.943,0.515,0.847
173,707,81.253,22.961,89,40,189,813.711,662.312,813.727,661.509,150.167,802,639,24,51,48.227,18.665,81.020,0.394,52.887,57446,83,0.339,0.521,100,57446,805,690,74.650,21.893,2.584,0.387,0.774
174,3641,100.681,43.618,89,31,255,757.517,708.700,757.655,709.216,469.813,720,649,73,112,105.526,43.931,66.697,0.207,114.978,366581,92,1.367,2.299,100,366581,750,761,76.931,59.830,2.402,0.416,0.685
175,617,85.715,23.684,74,40,149,638.717,662.237,637.513,662.270,94.912,623,650,32,25,32.663,24.051,15.206,0.861,33.242,52886,83,0.287,-0.489,100,52886,623,666,15.709,24.666,1.358,0.736,0.947
176,1394,102.717,33.287,97,40,189,399.458,682.605,398.193,681.533,224.250,378,651,50,57,52.108,34.062,132.072,0.348,62.626,143188,103,0.094,-0.447,100,143188,387,652,128.517,46.336,1.530,0.654,0.690
177,886,78.927,20.658,74,40,138,677.605,683.336,677.553,684.051,173.966,662,653,27,61,62.125,18.159,98.672,0.368,64.514,69929,77,0.238,-0.518,100,69929,665,653,108.997,23.214,3.421,0.292,0.733
178,463,101.914,33.826,92,40,181,1013.526,666.046,1012.898,666.095,81.497,1002,654,25,26,26.378,22.349,54.569,0.876,27.203,47186,100,0.112,-0.810,100,47186,1004,676,36.027,23.335,1.180,0.847,0.930
179,487,94.507,35.220,103,34,195,483.354,673.510,483.146,672.777,114.368,471,658,25,30,31.399,19.748,106.401,0.468,32.650,46025,94,0.374,-0.219,100,46025,474,660,130.030,23.522,1.590,0.629,0.793
180,538,72.952,18.166,77,34,132,168.013,677.299,167.663,677.211,109.196,151,661,34,33,44.394,15.430,46.763,0.567,45.343,39248,71,0.141,-0.383,100,39248,151,693,41.424,16.398,2.877,0.348,0.903
181,586,87.857,19.564,100,40,126,1255.451,675.887,1255.173,675.966,93.154,1241,663,29,27,30.421,24.526,26.023,0.849,31.623,51484,92,-0.696,-0.184,100,51484,1243,685,34.695,25.799,1.240,0.806,0.938
182,1990,103.007,49.376,43,31,255,322.884,695.007,325.823,693.971,307.161,281,667,88,50,78.463,32.292,12.025,0.265,94.154,204984,97,1.102,1.183,100,204984,282,709,22.479,44.233,2.430,0.412,0.637
183,889,117.618,54.823,66,40,255,574.260,680.049,572.851,680.269,151.782,545,669,59,23,61.060,18.538,174.948,0.485,60.638,104562,109,0.505,-0.639,100,104562,545,676,166.651,20.948,3.294,0.304,0.824
184,667,49.474,6.918,51,31,74,42.458,690.918,42.425,691.078,133.924,27,673,29,38,37.100,22.891,108.594,0.467,38.639,32999,48,0.313,-0.037,100,32999,37,711,79.563,25.997,1.621,0.617,0.808
185,647,75.893,16.464,69,40,117,1201.183,687.554,1200.708,687.577,95.154,1186,674,30,28,29.727,27.711,153.456,0.898,30.806,49103,77,-0.292,-0.597,100,49103,1191,676,125.754,28.000,1.073,0.932,0.952
186,981,68.971,15.238,77,37,103,1045.542,707.431,1044.682,707.709,156.167,1029,680,31,48,42.552,29.353,73.622,0.505,50.329,67661,71,-0.090,-0.864,100,67661,1039,727,69.044,31.000,1.450,0.690,0.857
187,480,95.021,28.441,123,40,152,1106.204,705.171,1106.107,705.424,97.397,1096,690,20,31,32.731,18.672,89.472,0.636,31.780,45610,100,-0.339,-0.933,100,45610,1104,721,77.276,20.000,1.753,0.570,0.865
188,572,88.785,31.911,89,40,189,828.657,703.093,827.973,702.570,104.225,810,692,37,24,37.155,19.602,163.558,0.662,37.656,50785,86,0.909,0.580,100,50785,810,699,169.287,22.036,1.896,0.528,0.874
189,456,105.866,32.633,112,40,186,959.781,710.884,960.342,711.030,80.083,946,699,27,23,25.864,22.448,31.194,0.893,27.203,48275,112,-0.296,-0.453,100,48275,946,715,17.103,23.000,1.152,0.868,0.938
190,420,125.169,46.253,140,40,221,604.702,710.157,605.006,709.889,88.569,589,700,32,20,33.106,16.153,165.670,0.673,33.838,52571,135,-0.238,-0.930,100,52571,589,707,161.030,17.847,2.050,0.488,0.874
191,442,48.697,5.417,48,34,69,263.127,724.247,263.240,724.234,91.539,249,711,28,26,31.012,18.147,39.556,0.663,32.450,21524,48,0.320,0.109,100,21524,249,733,33.690,19.799,1.709,0.585,0.874
192,398,133.015,51.421,161,40,227,327.229,727.038,327.244,726.932,82.083,312,718,31,20,31.514,16.080,20.442,0.742,31.780,52940,146,-0.367,-1.061,100,52940,313,734,24.146,17.084,1.960,0.510,0.917
193,361,103.180,30.629,106,40,169,1289.810,737.722,1289.993,737.662,76.669,1275,729,29,17,28.780,15.971,170.801,0.772,29.833,37248,109,-0.502,-0.602,100,37248,1275,735,166.430,16.688,1.802,0.555,0.920
194,2001,111.702,47.091,92,28,255,835.570,764.743,834.830,763.943,261.421,814,730,45,80,75.055,33.945,82.271,0.368,81.394,223515,106,0.790,0.493,100,223515,833,810,79.380,44.865,2.211,0.452,0.735
195,1462,90.958,50.793,46,23,255,53.992,755.192,55.584,755.292,322.233,5,735,97,34,90.206,20.636,3.770,0.177,97.514,132980,74,1.438,1.601,100,132980,5,755,174.114,32.297,4.371,0.229,0.603
196,470,121.404,58.805,109,40,255,1339.700,749.981,1339.379,748.876,82.083,1328,737,24,26,26.483,22.596,118.235,0.877,27.803,57060,109,0.640,-0.572,100,57060,1331,739,127.694,23.212,1.172,0.853,0.934
197,833,83.136,25.042,71,40,161,1384.735,759.526,1383.402,759.203,154.167,1356,744,52,30,45.595,23.262,6.914,0.440,52.773,69252,83,0.362,-0.306,100,69252,1356,759,9.819,28.744,1.960,0.510,0.775
198,356,123.888,61.190,43,40,253,258.281,757.930,258.323,757.473,76.083,248,745,21,25,26.775,16.929,57.666,0.773,27.313,44104,123,0.198,-1.238,100,44104,253,770,66.251,18.198,1.582,0.632,0.920
199,584,94.057,25.371,103,40,175,983.269,758.375,983.087,758.864,91.983,968,745,30,26,29.534,25.177,179.198,0.867,31.048,54929,94,3.482E-4,-0.005,100,54929,968,755,165.069,26.000,1.173,0.852,0.943
200,587,89.068,25.319,97,40,169,712.413,760.541,713.308,760.722,97.740,697,746,31,28,31.889,23.437,21.743,0.772,31.906,52283,92,0.055,-0.272,100,52283,703,773,57.804,24.236,1.361,0.735,0.901
201,914,83.152,25.776,83,37,175,1190.616,762.468,1190.244,761.569,160.409,1170,746,40,36,40.373,28.825,141.838,0.446,43.012,76001,83,0.678,0.651,100,76001,1173,751,144.462,34.400,1.401,0.714,0.834
202,518,106.253,35.762,138,40,184,1092.718,762.695,1092.938,762.674,87.740,1080,749,26,28,28.417,23.209,66.043,0.846,29.732,55039,115,-0.331,-0.970,100,55039,1087,777,70.346,24.033,1.224,0.817,0.929
203,509,95.196,30.563,97,40,166,918.052,769.321,918.517,769.007,99.640,903,755,29,30,35.186,18.419,129.252,0.644,35.000,48455,97,-0.043,-0.926,100,48455,907,756,126.870,19.731,1.910,0.523,0.869
204,543,99.812,40.720,86,40,221,234.130,790.065,233.107,790.583,113.196,215,773,38,34,48.719,14.191,37.721,0.533,47.508,54198,94,0.699,0.172,100,54198,217,806,40.732,15.800,3.433,0.291,0.869
205,3202,100.130,46.263,40,20,255,169.450,834.296,169.071,837.008,467.612,119,775,91,95,85.700,47.572,39.975,0.184,121.380,320615,94,0.853,0.711,100,320615,129,868,50.013,69.881,1.802,0.555,0.570
206,492,105.732,32.631,115,40,178,683.557,789.915,682.938,789.454,88.326,670,777,25,29,30.018,20.869,128.526,0.792,33.015,52020,109,-0.237,-0.602,100,52020,674,779,125.134,22.489,1.438,0.695,0.914
207,669,86.396,21.794,92,37,146,1077.708,795.301,1077.310,795.092,109.640,1064,777,26,39,39.121,21.773,98.409,0.699,39.459,57799,89,-0.350,-0.311,100,57799,1077,777,98.746,25.911,1.797,0.557,0.884
208,619,84.708,19.770,83,40,132,895.969,794.188,895.729,794.088,111.054,880,779,30,33,34.703,22.711,136.065,0.631,36.056,52434,86,-0.482,-0.247,100,52434,883,782,123.690,25.542,1.528,0.654,0.861
209,760,101.938,39.163,89,40,221,1386.597,807.918,1387.020,806.607,142.267,1370,782,31,50,54.042,17.906,64.836,0.472,52.924,77473,100,0.380,-0.383,100,77473,1375,831,67.797,22.140,3.018,0.331,0.797
210,434,54.318,8.478,54,37,80,744.894,793.652,744.747,793.656,88.811,730,784,29,20,28.825,19.170,166.055,0.691,29.833,23574,54,0.292,-0.409,100,23574,730,791,166.430,20.000,1.504,0.665,0.918
211,972,88.151,54.660,57,37,255,1195.333,804.263,1200.211,804.982,167.581,1171,787,54,33,48.525,25.504,3.034,0.435,55.785,85683,60,1.471,1.143,100,85683,1171,818,14.534,30.414,1.903,0.526,0.784
212,617,88.677,27.275,100,37,149,1334.694,813.492,1334.532,813.538,101.640,1318,800,33,28,36.568,21.483,149.905,0.751,36.056,54714,92,-0.143,-1.012,100,54714,1319,804,146.310,23.070,1.702,0.587,0.901
213,354,62.740,11.691,63,40,89,1007.155,818.664,1007.226,818.669,71.497,996,808,22,22,21.783,20.692,117.528,0.870,23.087,22210,63,-0.231,-0.672,100,22210,1003,808,107.650,21.708,1.053,0.950,0.922
214,835,95.023,27.579,112,40,166,823.943,834.893,823.425,835.220,116.953,808,815,32,41,40.822,26.044,65.591,0.767,42.720,79344,100,-0.229,-0.598,100,79344,819,856,73.686,28.281,1.567,0.638,0.909
215,373,70.906,15.780,69,37,117,1263.749,827.277,1263.790,827.660,74.083,1252,816,24,21,25.020,18.982,160.829,0.854,25.298,26448,71,-0.208,-0.452,100,26448,1252,823,161.565,20.241,1.318,0.759,0.931
216,355,133.377,50.675,175,40,212,796.908,831.396,796.774,831.263,72.184,788,819,18,25,25.521,17.711,94.683,0.856,25.962,47349,152,-0.508,-1.095,100,47349,793,819,105.642,18.000,1.441,0.694,0.933
217,440,98.152,34.037,115,40,166,105.582,837.093,105.399,837.252,82.083,92,825,27,24,30.972,18.088,40.932,0.821,32.016,43187,100,-0.049,-1.063,100,43187,93,847,38.660,19.366,1.712,0.584,0.936
218,3901,139.204,64.811,255,28,255,733.508,865.550,737.914,863.359,428.156,681,825,93,81,81.539,60.915,33.458,0.267,102.176,543033,140,0.161,-0.955,100,543033,681,902,40.236,74.782,1.339,0.747,0.729
219,630,129.944,50.180,115,40,255,1036.633,845.003,1037.252,844.822,103.054,1020,831,30,30,28.944,27.714,178.905,0.745,31.780,81865,135,-0.060,-0.893,100,81865,1021,849,24.146,29.399,1.044,0.958,0.905
220,1056,102.378,45.230,94,37,244,1161.191,854.510,1159.791,852.766,201.622,1137,834,49,43,42.842,31.384,142.119,0.326,51.624,108111,97,0.875,0.339,100,108111,1137,842,158.405,37.169,1.365,0.733,0.764
221,875,85.838,31.372,69,40,198,999.417,851.419,1001.162,852.183,133.681,978,835,40,35,39.768,28.015,152.667,0.615,41.617,75108,77,0.784,0.151,100,75108,980,843,144.782,32.173,1.420,0.704,0.862
222,957,88.079,26.070,74,37,158,933.527,856.923,933.172,856.425,149.681,912,837,42,38,42.523,28.655,35.287,0.537,45.310,84292,89,0.108,-0.685,100,84292,912,866,22.036,33.941,1.484,0.674,0.836
223,1019,119.964,62.895,255,40,255,1087.266,850.122,1088.484,850.688,162.409,1057,837,58,28,58.584,22.146,179.029,0.485,59.439,122243,103,0.988,-0.051,100,122243,1057,854,12.633,27.816,2.645,0.378,0.789
224,667,76.634,19.358,74,40,126,1305.680,863.734,1305.973,863.391,127.782,1283,850,44,28,48.557,17.490,21.842,0.513,47.170,51115,77,-0.190,-0.860,100,51115,1283,872,21.125,20.221,2.776,0.360,0.833
225,904,82.820,19.622,89,40,132,1374.380,875.896,1374.290,875.606,132.610,1358,856,38,36,39.552,29.101,138.738,0.646,46.400,74869,86,-0.429,-0.540,100,74869,1358,860,142.883,33.111,1.359,0.736,0.872
226,1441,93.568,34.195,94,31,247,29.056,881.336,29.145,880.108,169.924,4,858,45,51,47.612,38.535,80.383,0.627,52.393,134832,92,1.008,1.858,100,134832,27,909,76.759,42.786,1.236,0.809,0.866
227,558,89.373,25.051,92,40,138,75.516,872.729,75.680,872.693,89.154,61,859,28,27,27.590,25.751,5.907,0.882,29.155,49870,92,-0.355,-0.832,100,49870,61,869,157.834,26.436,1.071,0.933,0.938
228,1476,114.257,38.513,129,40,218,1111.425,901.764,1110.629,903.283,223.865,1092,864,47,72,72.230,26.018,70.273,0.370,76.694,168644,117,0.030,-0.517,100,168644,1104,935,67.782,32.761,2.776,0.360,0.720
229,1729,156.654,76.060,255,28,255,370.505,899.679,369.512,898.663,230.392,339,868,62,60,57.521,38.271,132.155,0.409,64.288,270854,158,-0.058,-1.463,100,270854,339,894,164.667,45.777,1.503,0.665,0.766
230,451,103.774,34.743,103,40,184,1079.804,885.261,1079.914,885.855,89.983,1069,869,22,32,32.145,17.864,106.496,0.700,32.388,46802,106,-0.142,-0.831,100,46802,1079,869,98.881,19.546,1.799,0.556,0.874
231,892,86.637,26.626,80,40,175,953.503,901.404,954.275,899.964,156.167,936,873,33,51,48.905,23.223,71.333,0.460,52.498,77280,83,0.405,-0.251,100,77280,944,923,72.255,30.153,2.106,0.475,0.777
232,1087,99.907,33.472,103,28,175,1004.518,900.960,1004.106,900.002,173.380,986,873,36,58,63.724,21.719,113.725,0.454,61.847,108599,103,-0.113,-0.990,100,108599,990,874,112.834,24.116,2.934,0.341,0.850
233,599,66.609,12.063,77,40,97,480.947,892.038,481.013,891.888,99.397,469,874,24,36,35.662,21.386,76.464,0.762,36.878,39899,69,-0.553,-0.401,100,39899,476,910,77.471,23.085,1.668,0.600,0.919
234,383,64.029,11.705,71,40,89,1034.722,885.764,1034.647,885.556,74.083,1023,874,23,23,24.644,19.788,53.060,0.877,25.554,24523,66,-0.234,-0.914,100,24523,1029,897,59.421,20.751,1.245,0.803,0.930
235,629,77.262,21.022,77,40,138,866.401,896.592,865.918,897.027,120.125,855,877,24,39,40.253,19.896,80.845,0.548,39.623,48598,77,0.327,-0.306,100,48598,861,916,79.824,22.459,2.023,0.494,0.856
236,741,63.912,11.413,66,40,89,563.086,895.068,562.556,895.081,116.368,546,882,38,28,36.816,25.627,2.946,0.688,38.833,47359,66,-0.122,-0.579,100,47359,546,888,168.111,27.377,1.437,0.696,0.917
237,427,116.714,51.332,46,40,224,174.448,895.224,174.671,894.868,86.326,161,883,28,25,32.362,16.800,34.742,0.720,32.016,49837,117,0.087,-1.216,100,49837,162,905,38.660,17.836,1.926,0.519,0.881
238,469,114.512,42.328,155,40,198,662.078,913.169,662.591,912.830,98.225,649,896,24,31,31.292,19.083,78.660,0.611,32.894,53706,120,-0.237,-1.145,100,53706,654,927,70.463,22.609,1.640,0.610,0.850
239,963,112.266,30.881,138,40,181,795.244,919.241,794.950,919.097,116.569,779,900,32,38,40.346,30.390,115.093,0.891,41.881,108112,120,-0.793,-0.312,100,108112,783,902,123.311,31.287,1.328,0.753,0.961
240,588,78.014,18.562,86,37,115,841.192,923.862,840.909,923.630,131.196,824,906,36,34,44.090,16.980,143.495,0.429,44.598,45872,83,-0.478,-0.630,100,45872,826,907,132.274,21.000,2.597,0.385,0.784
241,3071,100.058,45.925,83,31,255,61.986,948.007,61.508,945.875,485.612,27,909,67,85,77.271,50.603,66.661,0.164,93.231,307279,92,1.142,1.347,100,307279,36,989,54.605,64.661,1.527,0.655,0.679
242,503,101.014,35.859,143,37,166,1061.731,925.033,1061.388,924.862,101.054,1047,909,29,31,36.067,17.757,45.263,0.619,35.228,50810,109,-0.245,-1.251,100,50810,1052,939,55.408,19.799,2.031,0.492,0.850
243,830,84.875,24.538,106,34,143,155.652,938.927,155.475,938.881,138.267,141,919,30,41,43.794,24.131,105.721,0.546,43.863,70446,89,-0.263,-1.003,100,70446,147,919,114.228,26.785,1.815,0.551,0.851
244,478,94.377,46.152,63,40,241,685.902,941.274,685.548,943.151,85.841,677,925,20,32,31.929,19.061,79.751,0.815,32.985,45112,74,1.013,-0.073,100,45112,680,957,75.964,20.000,1.675,0.597,0.937
245,375,88.205,58.372,51,37,255,733.537,937.689,731.134,938.738,92.811,721,925,25,24,25.763,18.533,33.200,0.547,27.459,33077,60,1.334,0.511,100,33077,726,948,56.889,21.552,1.390,0.719,0.836
246,793,91.247,29.705,103,34,184,670.289,968.283,670.698,968.542,130.267,652,952,39,34,37.185,27.153,156.092,0.587,42.544,72359,94,0.103,-0.596,100,72359,652,956,156.448,31.307,1.369,0.730,0.849
247,740,58.195,20.609,48,34,186,1166.634,971.322,1167.707,970.763,148.894,1152,952,31,40,36.110,26.093,103.969,0.419,41.485,43064,54,2.964,11.562,100,43064,1161,952,105.376,30.137,1.384,0.723,0.812
248,746,110.521,44.755,60,40,207,777.668,977.353,777.461,977.582,122.368,765,955,26,44,45.044,21.087,71.695,0.626,46.174,82449,109,0.032,-1.284,100,82449,773,999,72.350,22.655,2.136,0.468,0.899
249,617,75.676,19.435,66,40,117,1014.301,970.130,1014.841,969.538,113.882,1000,956,31,32,34.925,22.494,36.811,0.598,36.359,46692,74,1.978E-4,-0.851,100,46692,1007,988,58.496,26.630,1.553,0.644,0.834
