 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
125,804,92.347,32.494,64,25,238,763.151,504.378,764.503,503.426,138.368,741,487,42,31,44.164,23.179,24.037,0.528,45.486,74247,85,0.715,0.324,100,74247,743,516,33.341,26.833,1.905,0.525,0.841
126,1808,184.445,46.084,255,42,255,84.075,509.275,83.750,509.585,259.806,36,488,91,40,76.605,30.051,8.994,0.337,91.137,333476,179,0.033,-0.886,100,333476,36,512,3.145,33.784,2.549,0.392,0.799
127,448,170.100,37.859,183,64,255,209.179,498.920,209.434,498.788,94.569,192,490,34,19,35.071,16.264,7.394,0.629,34.234,76205,179,-0.626,0.222,100,76205,192,503,6.710,17.535,2.156,0.464,0.852
128,8018,138.782,64.560,255,21,255,538.389,585.815,537.402,592.109,1148.403,479,494,158,160,121.184,84.242,134.240,0.076,198.071,1112754,128,0.380,-0.914,100,1112754,492,502,136.637,122.403,1.439,0.695,0.510
129,3536,80.510,30.002,68,17,226,598.996,543.109,601.259,545.676,472.500,552,496,86,101,82.632,54.485,134.057,0.199,102.259,284684,72,1.207,1.770,100,284684,597,496,99.002,71.585,1.517,0.659,0.622
130,1617,112.501,33.955,85,38,213,1138.206,519.110,1135.716,519.732,276.676,1103,497,60,55,52.295,39.370,163.187,0.265,62.642,181914,110,0.170,-0.840,100,181914,1103,514,163.301,49.743,1.328,0.753,0.717
131,670,80.707,21.040,76,17,166,1078.391,513.779,1078.355,513.366,99.983,1064,499,30,29,30.266,28.186,167.125,0.842,32.757,54074,81,0.314,0.687,100,54074,1065,505,148.736,28.329,1.074,0.931,0.942
132,469,61.987,13.341,64,34,102,1322.385,512.585,1322.098,512.413,100.468,1306,500,32,24,30.663,19.475,19.833,0.584,32.388,29072,64,0.238,-0.042,100,29072,1306,521,8.881,22.627,1.574,0.635,0.847
133,505,55.267,17.486,46,21,115,651.538,517.751,651.834,515.728,121.539,640,501,22,34,35.475,18.125,96.179,0.430,35.171,27910,51,0.625,-0.191,100,27910,650,501,104.826,21.491,1.957,0.511,0.792
134,416,84.579,20.377,89,25,149,865.442,510.945,864.858,510.729,91.983,851,501,30,20,31.410,16.863,4.366,0.618,31.048,35185,89,-0.451,0.516,100,35185,851,507,165.069,18.578,1.863,0.537,0.835
135,485,47.229,13.532,51,12,89,1258.356,512.104,1257.684,511.841,106.711,1243,501,32,22,32.691,18.890,179.581,0.535,32.894,22906,46,0.041,-0.483,100,22906,1244,507,160.463,21.497,1.731,0.578,0.821
136,545,67.642,25.076,85,17,149,406.823,520.661,406.966,519.448,112.125,392,505,30,33,31.798,21.822,121.265,0.545,33.956,36865,68,0.126,-0.810,100,36865,403,505,103.627,26.196,1.457,0.686,0.794
137,480,64.733,20.647,81,21,115,330.415,517.356,330.709,516.670,104.225,312,508,37,18,38.076,16.051,177.107,0.555,37.216,31072,68,-0.146,-0.861,100,31072,312,521,6.170,18.000,2.372,0.422,0.833
138,1045,113.486,24.987,110,34,192,1344.678,534.809,1344.129,534.100,220.108,1320,512,57,46,47.522,27.998,17.704,0.271,60.166,118593,110,-0.119,0.330,100,118593,1321,556,21.448,38.039,1.697,0.589,0.608
139,752,106.666,28.605,106,42,187,780.334,530.963,780.897,531.438,121.196,761,517,40,27,39.434,24.280,170.378,0.643,41.485,80213,106,0.020,-0.477,100,80213,761,529,164.624,27.000,1.624,0.616,0.866
140,880,68.252,25.679,76,12,153,1279.505,542.160,1277.639,542.249,142.510,1257,524,42,35,42.195,26.554,28.731,0.545,42.720,60062,68,0.163,-0.370,100,60062,1258,549,16.314,30.567,1.589,0.629,0.843
141,433,57.635,12.240,59,21,98,1038.479,541.609,1038.388,541.566,82.083,1027,530,25,25,27.671,19.924,45.577,0.808,29.069,24956,59,-0.197,-0.023,100,24956,1029,554,40.815,21.911,1.389,0.720,0.915
142,1279,98.375,36.272,85,21,255,1179.855,553.008,1183.727,550.780,214.693,1142,530,74,44,77.768,20.940,25.619,0.349,77.621,125822,93,0.987,2.675,100,125822,1143,567,21.938,25.228,3.714,0.269,0.747
143,508,142.943,38.078,136,29,251,1004.396,544.392,1003.978,544.805,96.225,988,533,32,23,34.509,18.743,165.834,0.689,34.438,72615,140,-0.134,0.172,100,72615,988,538,154.179,20.162,1.841,0.543,0.882
144,430,85.374,17.585,93,29,128,871.302,552.786,871.115,552.450,80.426,862,538,19,29,30.168,18.148,106.142,0.835,30.676,36711,89,-0.734,0.533,100,36711,866,538,109.026,18.906,1.662,0.602,0.947
145,714,146.588,52.153,85,46,255,699.539,561.042,700.004,559.709,118.125,686,540,27,41,42.469,21.406,71.074,0.643,43.658,104664,140,0.373,-0.816,100,104664,694,581,69.905,24.296,1.984,0.504,0.900
146,731,38.094,8.216,34,12,68,359.399,559.600,358.612,559.729,132.125,338,546,47,28,49.334,18.866,19.568,0.526,48.703,27847,38,0.136,0.025,100,27847,338,566,19.179,23.221,2.615,0.382,0.806
147,897,52.204,14.324,46,17,93,457.567,565.686,457.650,565.238,138.953,438,548,38,38,41.490,27.527,132.333,0.584,43.012,46827,51,0.337,-0.536,100,46827,439,555,144.462,31.286,1.507,0.663,0.858
148,367,55.490,14.180,51,29,98,662.952,561.936,662.888,561.027,73.255,652,550,21,24,24.685,18.930,66.710,0.859,25.632,20365,55,0.587,-0.004,100,20365,659,574,69.444,19.677,1.304,0.767,0.934
149,609,130.455,31.446,123,46,213,976.447,567.590,977.849,567.726,119.782,952,556,44,24,43.665,17.758,161.424,0.533,46.239,79447,132,-0.254,-0.140,100,79447,952,559,158.429,19.498,2.459,0.407,0.872
150,899,105.746,37.298,72,25,196,765.670,584.740,764.515,583.774,143.581,742,566,50,37,52.187,21.933,146.482,0.548,54.708,95066,102,0.330,-0.859,100,95066,744,573,149.216,26.058,2.379,0.420,0.826
151,883,85.549,24.576,85,17,179,1214.061,592.120,1212.340,591.363,156.752,1192,570,45,43,45.426,24.749,135.882,0.452,50.478,75540,85,0.185,0.431,100,75540,1207,570,123.690,31.706,1.835,0.545,0.776
152,535,72.477,19.301,68,25,136,378.324,586.201,379.330,585.878,87.740,366,571,25,29,28.982,23.504,74.145,0.873,31.016,38775,68,0.718,0.577,100,38775,371,600,69.228,25.000,1.233,0.811,0.939
153,950,69.967,25.354,55,21,140,810.693,597.304,809.394,596.793,143.581,793,572,33,52,47.163,25.647,103.408,0.579,52.953,66469,68,0.268,-0.853,100,66469,812,572,100.886,30.590,1.839,0.544,0.829
154,943,129.801,30.306,128,42,234,1014.782,600.432,1014.832,599.925,162.066,996,580,36,41,36.701,32.715,40.161,0.451,41.110,122402,132,-0.185,-0.077,100,122402,1019,621,85.815,36.000,1.122,0.891,0.844
155,504,26.871,5.841,25,12,46,1323.127,593.734,1322.892,593.801,83.497,1310,581,26,26,28.366,22.623,49.240,0.908,29.206,13543,25,0.241,0.186,100,13543,1314,605,51.953,23.297,1.254,0.798,0.948
156,510,133.647,24.939,145,46,196,400.475,603.014,401.113,602.850,101.054,384,589,32,28,36.087,17.994,37.108,0.628,35.777,68160,136,-0.564,0.606,100,68160,384,610,26.565,19.701,2.005,0.499,0.867
157,1016,133.910,48.654,110,46,255,447.827,606.840,446.688,605.551,197.238,418,592,57,32,52.252,24.757,2.293,0.328,57.567,136053,119,0.972,0.176,100,136053,418,609,17.176,30.985,2.111,0.474,0.747
158,634,42.164,10.687,38,12,81,728.672,607.156,727.843,606.031,106.468,711,592,35,30,40.382,19.990,140.558,0.703,40.817,26732,42,0.549,0.439,100,26732,711,597,149.036,20.506,2.020,0.495,0.910
159,517,47.565,11.650,46,17,76,768.446,618.051,768.113,616.897,95.154,758,600,23,33,34.210,19.242,104.364,0.718,34.540,24591,46,0.061,-0.564,100,24591,763,601,112.109,22.136,1.778,0.562,0.882
160,555,84.187,16.847,85,29,140,1116.860,618.799,1117.090,618.834,96.811,1101,604,30,30,37.065,19.065,133.906,0.744,36.797,46724,85,-0.066,0.226,100,46724,1104,606,132.797,20.506,1.944,0.514,0.895
161,655,41.113,8.914,42,17,64,1082.076,623.381,1082.680,623.074,96.569,1066,610,32,26,33.058,25.227,21.643,0.883,34.482,26929,42,0.005,-0.208,100,26929,1067,632,29.539,26.000,1.310,0.763,0.958
162,953,109.504,46.117,110,21,255,1179.602,632.584,1180.021,628.821,171.238,1163,610,35,50,46.102,26.320,89.446,0.408,50.804,104357,110,0.771,1.038,100,104357,1181,660,79.796,34.789,1.752,0.571,0.741
163,402,73.351,31.200,68,12,157,709.197,623.386,709.377,622.918,80.912,697,613,27,21,27.864,18.369,158.697,0.772,29.547,29487,68,0.535,-0.254,100,29487,697,616,156.038,20.524,1.517,0.659,0.900
164,554,72.592,26.048,68,12,157,686.998,634.630,686.517,634.634,111.882,675,616,24,35,36.369,19.395,88.754,0.556,36.401,40216,72,0.080,-0.369,100,40216,683,616,105.945,23.759,1.875,0.533,0.853
165,373,55.088,17.701,38,17,98,182.661,632.385,182.687,631.741,73.841,172,620,22,24,27.357,17.360,131.185,0.860,28.302,20548,51,0.493,-0.678,100,20548,176,620,122.005,18.814,1.576,0.635,0.933
166,1190,111.467,28.183,102,38,209,295.256,646.592,296.048,648.037,189.279,277,621,36,54,52.797,28.698,81.100,0.417,56.080,132646,110,0.324,0.132,100,132646,280,674,58.861,34.507,1.840,0.544,0.743
167,1264,134.888,65.679,59,29,255,341.823,648.941,343.910,652.828,249.563,320,623,46,65,53.544,30.057,71.917,0.255,69.462,170498,140,0.122,-1.316,100,170498,326,687,67.126,42.947,1.781,0.561,0.626
168,637,109.116,36.734,98,29,255,1279.464,634.897,1277.621,635.439,120.610,1260,623,38,25,37.299,21.745,6.086,0.550,38.328,69507,106,2.248,7.187,100,69507,1260,635,172.504,23.743,1.715,0.583,0.843
169,1382,101.546,26.999,106,17,183,966.517,651.209,966.812,649.723,174.894,940,626,52,46,57.559,30.571,38.936,0.568,61.847,140336,106,-0.298,0.335,100,140336,943,668,39.094,35.200,1.883,0.531,0.875
170,537,144.339,51.151,162,46,255,576.323,640.826,575.874,640.157,93.154,560,629,32,23,32.513,21.029,12.841,0.778,33.615,77510,153,-0.062,-0.900,100,77510,561,646,22.751,22.033,1.546,0.647,0.934
171,391,64.501,12.222,59,34,106,429.367,642.802,429.482,642.809,81.740,416,632,27,22,28.149,17.686,148.684,0.735,28.792,25220,64,0.578,0.360,100,25220,416,638,159.677,19.551,1.592,0.628,0.887
172,460,36.826,10.670,29,12,76,742.987,648.496,743.496,648.952,95.983,730,633,25,31,33.735,17.362,115.369,0.627,33.287,16940,34,0.432,-0.075,100,16940,733,635,122.735,19.146,1.943,0.515,0.847
173,707,57.567,14.116,64,21,102,813.711,662.312,813.123,661.961,150.167,802,639,24,51,48.227,18.665,81.020,0.394,52.887,40700,59,0.115,-0.127,100,40700,805,690,74.650,21.893,2.584,0.387,0.774
174,3641,66.218,35.656,46,17,255,757.517,708.700,759.726,704.492,469.813,720,649,73,112,105.526,43.931,66.697,0.207,114.978,241099,55,2.284,6.698,100,241099,750,761,76.931,59.830,2.402,0.416,0.685
175,617,85.473,16.261,85,42,136,638.717,662.237,638.609,661.743,94.912,623,650,32,25,32.663,24.051,15.206,0.861,33.242,52737,85,0.102,0.061,100,52737,623,666,15.709,24.666,1.358,0.736,0.947
176,1394,161.937,34.293,166,64,255,399.458,682.605,399.596,682.904,224.250,378,651,50,57,52.108,34.062,132.072,0.348,62.626,225740,166,-0.230,-0.135,100,225740,387,652,128.517,46.336,1.530,0.654,0.690
177,886,95.672,35.423,55,29,174,677.605,683.336,678.156,687.639,173.966,662,653,27,61,62.125,18.159,98.672,0.368,64.514,84765,102,0.029,-1.196,100,84765,665,653,108.997,23.214,3.421,0.292,0.733
178,463,109.598,17.260,115,51,149,1013.526,666.046,1013.823,666.244,81.497,1002,654,25,26,26.378,22.349,54.569,0.876,27.203,50744,110,-0.472,0.412,100,50744,1004,676,36.027,23.335,1.180,0.847,0.930
179,487,97.795,23.846,93,42,196,483.354,673.510,482.880,673.148,114.368,471,658,25,30,31.399,19.748,106.401,0.468,32.650,47626,93,0.603,0.359,100,47626,474,660,130.030,23.522,1.590,0.629,0.793
180,538,116.134,25.622,132,59,183,168.013,677.299,168.434,676.501,109.196,151,661,34,33,44.394,15.430,46.763,0.567,45.343,62480,119,-0.150,-0.612,100,62480,151,693,41.424,16.398,2.877,0.348,0.903
181,586,93.208,16.057,85,59,153,1255.451,675.887,1255.281,676.525,93.154,1241,663,29,27,30.421,24.526,26.023,0.849,31.623,54620,93,0.594,0.083,100,54620,1243,685,34.695,25.799,1.240,0.806,0.938
182,1990,129.806,34.437,106,51,217,322.884,695.007,320.470,694.402,307.161,281,667,88,50,78.463,32.292,12.025,0.265,94.154,258314,128,0.301,-0.644,100,258314,282,709,22.479,44.233,2.430,0.412,0.637
183,889,93.666,47.887,59,21,247,574.260,680.049,568.287,679.835,151.782,545,669,59,23,61.060,18.538,174.948,0.485,60.638,83269,76,0.627,-0.533,100,83269,545,676,166.651,20.948,3.294,0.304,0.824
184,667,90.843,12.029,93,55,136,42.458,690.918,42.622,691.378,133.924,27,673,29,38,37.100,22.891,108.594,0.467,38.639,60592,89,0.096,0.082,100,60592,37,711,79.563,25.997,1.621,0.617,0.808
185,647,40.478,9.221,42,8,64,1201.183,687.554,1200.466,687.097,95.154,1186,674,30,28,29.727,27.711,153.456,0.898,30.806,26189,42,-0.152,0.146,100,26189,1191,676,125.754,28.000,1.073,0.932,0.952
186,981,85.545,19.241,89,34,183,1045.542,707.431,1044.869,706.604,156.167,1029,680,31,48,42.552,29.353,73.622,0.505,50.329,83920,85,0.803,2.236,100,83920,1039,727,69.044,31.000,1.450,0.690,0.857
187,480,84.096,13.949,85,42,115,1106.204,705.171,1106.132,705.234,97.397,1096,690,20,31,32.731,18.672,89.472,0.636,31.780,40366,85,-0.438,-0.109,100,40366,1104,721,77.276,20.000,1.753,0.570,0.865
188,572,51.115,13.744,51,21,98,828.657,703.093,827.887,702.450,104.225,810,692,37,24,37.155,19.602,163.558,0.662,37.656,29238,51,0.336,0.326,100,29238,810,699,169.287,22.036,1.896,0.528,0.874
189,456,76.296,17.614,85,21,119,959.781,710.884,959.209,710.381,80.083,946,699,27,23,25.864,22.448,31.194,0.893,27.203,34791,81,-0.560,-0.016,100,34791,946,715,17.103,23.000,1.152,0.868,0.938
190,420,64.590,17.635,46,12,106,604.702,710.157,604.425,709.599,88.569,589,700,32,20,33.106,16.153,165.670,0.673,33.838,27128,64,-0.005,-0.673,100,27128,589,707,161.030,17.847,2.050,0.488,0.874
191,442,103.158,27.059,89,59,174,263.127,724.247,264.497,724.080,91.539,249,711,28,26,31.012,18.147,39.556,0.663,32.450,45596,93,0.715,-0.545,100,45596,249,733,33.690,19.799,1.709,0.585,0.874
192,398,138.528,33.535,149,46,234,327.229,727.038,326.871,727.259,82.083,312,718,31,20,31.514,16.080,20.442,0.742,31.780,55134,145,-0.200,-0.083,100,55134,313,734,24.146,17.084,1.960,0.510,0.917
193,361,57.834,12.667,59,25,89,1289.810,737.722,1289.448,737.450,76.669,1275,729,29,17,28.780,15.971,170.801,0.772,29.833,20878,59,-0.366,-0.413,100,20878,1275,735,166.430,16.688,1.802,0.555,0.920
194,2001,65.543,25.907,46,17,183,835.570,764.743,835.922,766.623,261.421,814,730,45,80,75.055,33.945,82.271,0.368,81.394,131151,64,0.966,1.454,100,131151,833,810,79.380,44.865,2.211,0.452,0.735
195,1462,136.900,50.800,255,46,255,53.992,755.192,56.739,755.107,322.233,5,735,97,34,90.206,20.636,3.770,0.177,97.514,200148,123,0.893,0.087,100,200148,5,755,174.114,32.297,4.371,0.229,0.603
196,470,62.096,22.384,46,12,123,1339.700,749.981,1339.194,748.285,82.083,1328,737,24,26,26.483,22.596,118.235,0.877,27.803,29185,59,0.259,-0.856,100,29185,1331,739,127.694,23.212,1.172,0.853,0.934
197,833,83.372,14.984,81,42,145,1384.735,759.526,1385.240,759.131,154.167,1356,744,52,30,45.595,23.262,6.914,0.440,52.773,69449,81,0.197,0.653,100,69449,1356,759,9.819,28.744,1.960,0.510,0.775
198,356,106.874,13.199,110,72,140,258.281,757.930,258.249,758.053,76.083,248,745,21,25,26.775,16.929,57.666,0.773,27.313,38047,106,0.096,-0.402,100,38047,253,770,66.251,18.198,1.582,0.632,0.920
199,584,96.084,22.289,93,38,162,983.269,758.375,983.032,757.796,91.983,968,745,30,26,29.534,25.177,179.198,0.867,31.048,56113,98,-0.129,0.399,100,56113,968,755,165.069,26.000,1.173,0.852,0.943
200,587,101.077,24.075,119,34,166,712.413,760.541,712.681,760.229,97.740,697,746,31,28,31.889,23.437,21.743,0.772,31.906,59332,102,-0.047,-0.488,100,59332,703,773,57.804,24.236,1.361,0.735,0.901
201,914,62.162,15.308,59,29,128,1190.616,762.468,1191.492,762.963,160.409,1170,746,40,36,40.373,28.825,141.838,0.446,43.012,56816,59,0.929,1.038,100,56816,1173,751,144.462,34.400,1.401,0.714,0.834
202,518,121.871,24.502,140,46,179,1092.718,762.695,1092.355,762.647,87.740,1080,749,26,28,28.417,23.209,66.043,0.846,29.732,63129,123,-0.312,-0.585,100,63129,1087,777,70.346,24.033,1.224,0.817,0.929
203,509,45.024,13.814,46,12,89,918.052,769.321,918.049,768.896,99.640,903,755,29,30,35.186,18.419,129.252,0.644,35.000,22917,46,0.218,-0.126,100,22917,907,756,126.870,19.731,1.910,0.523,0.869
204,543,212.182,39.872,255,102,255,234.130,790.065,232.910,790.993,113.196,215,773,38,34,48.719,14.191,37.721,0.533,47.508,115215,217,-0.513,-0.868,100,115215,217,806,40.732,15.800,3.433,0.291,0.869
205,3202,173.497,49.878,255,55,255,169.450,834.296,171.870,835.025,467.612,119,775,91,95,85.700,47.572,39.975,0.184,121.380,555539,170,0.093,-1.084,100,555539,129,868,50.013,69.881,1.802,0.555,0.570
206,492,119.756,24.069,128,51,192,683.557,789.915,683.175,789.769,88.326,670,777,25,29,30.018,20.869,128.526,0.792,33.015,58920,123,-0.365,-0.063,100,58920,674,779,125.134,22.489,1.438,0.695,0.914
207,669,91.359,34.328,51,34,179,1077.708,795.301,1077.411,792.023,109.640,1064,777,26,39,39.121,21.773,98.409,0.699,39.459,61119,93,0.221,-1.202,100,61119,1077,777,98.746,25.911,1.797,0.557,0.884
208,619,64.687,12.831,72,12,98,895.969,794.188,895.603,794.186,111.054,880,779,30,33,34.703,22.711,136.065,0.631,36.056,40041,64,-0.475,0.788,100,40041,883,782,123.690,25.542,1.528,0.654,0.861
209,760,76.083,32.843,89,12,217,1386.597,807.918,1384.978,810.222,142.267,1370,782,31,50,54.042,17.906,64.836,0.472,52.924,57823,76,0.737,1.237,100,57823,1375,831,67.797,22.140,3.018,0.331,0.797
210,434,43.175,11.852,42,21,89,744.894,793.652,744.127,793.715,88.811,730,784,29,20,28.825,19.170,166.055,0.691,29.833,18738,42,1.133,1.632,100,18738,730,791,166.430,20.000,1.504,0.665,0.918
211,972,104.772,31.834,85,29,209,1195.333,804.263,1196.788,804.203,167.581,1171,787,54,33,48.525,25.504,3.034,0.435,55.785,101838,98,0.881,0.498,100,101838,1171,818,14.534,30.414,1.903,0.526,0.784
212,617,143.245,31.987,157,38,226,1334.694,813.492,1334.274,813.437,101.640,1318,800,33,28,36.568,21.483,149.905,0.751,36.056,88382,149,-0.775,0.841,100,88382,1319,804,146.310,23.070,1.702,0.587,0.901
213,354,77.257,13.629,72,46,115,1007.155,818.664,1007.597,818.562,71.497,996,808,22,22,21.783,20.692,117.528,0.870,23.087,27349,76,0.243,-0.503,100,27349,1003,808,107.650,21.708,1.053,0.950,0.922
214,835,53.101,14.627,51,12,98,823.943,834.893,824.041,833.645,116.953,808,815,32,41,40.822,26.044,65.591,0.767,42.720,44339,55,-0.053,-0.270,100,44339,819,856,73.686,28.281,1.567,0.638,0.909
215,373,148.694,19.683,153,81,200,1263.749,827.277,1263.844,827.101,74.083,1252,816,24,21,25.020,18.982,160.829,0.854,25.298,55463,149,-0.501,0.603,100,55463,1252,823,161.565,20.241,1.318,0.759,0.931
216,355,52.085,18.494,64,12,98,796.908,831.396,796.529,830.377,72.184,788,819,18,25,25.521,17.711,94.683,0.856,25.962,18490,55,-0.089,-0.684,100,18490,793,819,105.642,18.000,1.441,0.694,0.933
217,440,35.882,8.519,34,17,76,105.582,837.093,105.780,837.593,82.083,92,825,27,24,30.972,18.088,40.932,0.821,32.016,15788,34,1.129,2.621,100,15788,93,847,38.660,19.366,1.712,0.584,0.936
218,3901,178.283,54.252,255,17,255,733.508,865.550,735.843,863.671,428.156,681,825,93,81,81.539,60.915,33.458,0.267,102.176,695481,183,-0.329,-0.765,100,695481,681,902,40.236,74.782,1.339,0.747,0.729
219,630,113.135,33.151,128,25,183,1036.633,845.003,1035.805,844.525,103.054,1020,831,30,30,28.944,27.714,178.905,0.745,31.780,71275,119,-0.544,-0.351,100,71275,1021,849,24.146,29.399,1.044,0.958,0.905
220,1056,112.970,50.119,145,12,221,1161.191,854.510,1164.189,857.117,201.622,1137,834,49,43,42.842,31.384,142.119,0.326,51.624,119296,123,-0.240,-1.056,100,119296,1137,842,158.405,37.169,1.365,0.733,0.764
221,875,92.477,21.612,81,42,170,999.417,851.419,998.950,850.348,133.681,978,835,40,35,39.768,28.015,152.667,0.615,41.617,80917,89,0.415,0.175,100,80917,980,843,144.782,32.173,1.420,0.704,0.862
222,957,57.348,22.361,42,12,119,933.527,856.923,934.586,854.568,149.681,912,837,42,38,42.523,28.655,35.287,0.537,45.310,54882,55,0.252,-0.924,100,54882,912,866,22.036,33.941,1.484,0.674,0.836
223,1019,121.075,43.414,72,38,247,1087.266,850.122,1090.176,849.516,162.409,1057,837,58,28,58.584,22.146,179.029,0.485,59.439,123375,123,0.175,-1.090,100,123375,1057,854,12.633,27.816,2.645,0.378,0.789
224,667,109.448,27.509,132,38,187,1305.680,863.734,1306.564,863.185,127.782,1283,850,44,28,48.557,17.490,21.842,0.513,47.170,73002,110,-0.089,-0.371,100,73002,1283,872,21.125,20.221,2.776,0.360,0.833
225,904,80.978,19.428,76,34,149,1374.380,875.896,1374.431,876.195,132.610,1358,856,38,36,39.552,29.101,138.738,0.646,46.400,73204,81,0.088,-0.382,100,73204,1358,860,142.883,33.111,1.359,0.736,0.872
226,1441,101.698,60.267,38,12,255,29.056,881.336,31.351,875.259,169.924,4,858,45,51,47.612,38.535,80.383,0.627,52.393,146547,106,0.168,-1.420,100,146547,27,909,76.759,42.786,1.236,0.809,0.866
227,558,34.880,9.484,34,12,93,75.516,872.729,75.010,872.414,89.154,61,859,28,27,27.590,25.751,5.907,0.882,29.155,19463,34,1.455,5.287,100,19463,61,869,157.834,26.436,1.071,0.933,0.938
228,1476,80.256,30.379,59,17,174,1111.425,901.764,1108.992,904.859,223.865,1092,864,47,72,72.230,26.018,70.273,0.370,76.694,118458,76,0.337,-0.494,100,118458,1104,935,67.782,32.761,2.776,0.360,0.720
229,1729,175.156,71.843,255,25,255,370.505,899.679,368.534,896.717,230.392,339,868,62,60,57.521,38.271,132.155,0.409,64.288,302844,192,-0.414,-1.223,100,302844,339,894,164.667,45.777,1.503,0.665,0.766
230,451,56.982,12.751,55,25,98,1079.804,885.261,1080.032,884.306,89.983,1069,869,22,32,32.145,17.864,106.496,0.700,32.388,25699,55,0.467,0.273,100,25699,1079,869,98.881,19.546,1.799,0.556,0.874
231,892,109.756,29.002,119,42,192,953.503,901.404,953.284,903.578,156.167,936,873,33,51,48.905,23.223,71.333,0.460,52.498,97902,110,0.128,-0.508,100,97902,944,923,72.255,30.153,2.106,0.475,0.777
232,1087,78.580,22.836,81,21,140,1004.518,900.960,1003.032,898.432,173.380,986,873,36,58,63.724,21.719,113.725,0.454,61.847,85417,81,-0.036,-0.501,100,85417,990,874,112.834,24.116,2.934,0.341,0.850
233,599,127.487,22.279,123,76,255,480.947,892.038,481.005,891.591,99.397,469,874,24,36,35.662,21.386,76.464,0.762,36.878,76365,128,1.626,7.501,100,76365,476,910,77.471,23.085,1.668,0.600,0.919
234,383,53.755,8.979,51,29,81,1034.722,885.764,1034.295,885.660,74.083,1023,874,23,23,24.644,19.788,53.060,0.877,25.554,20588,55,0.107,-0.258,100,20588,1029,897,59.421,20.751,1.245,0.803,0.930
235,629,100.680,17.254,89,59,157,866.401,896.592,865.988,896.498,120.125,855,877,24,39,40.253,19.896,80.845,0.548,39.623,63328,98,0.183,-0.273,100,63328,861,916,79.824,22.459,2.023,0.494,0.856
236,741,92.649,13.517,93,51,140,563.086,895.068,563.027,894.923,116.368,546,882,38,28,36.816,25.627,2.946,0.688,38.833,68653,93,-0.351,0.309,100,68653,546,888,168.111,27.377,1.437,0.696,0.917
237,427,106.616,26.918,119,42,166,174.448,895.224,174.926,894.875,86.326,161,883,28,25,32.362,16.800,34.742,0.720,32.016,45525,110,-0.397,-0.725,100,45525,162,905,38.660,17.836,1.926,0.519,0.881
238,469,119.401,35.350,132,34,196,662.078,913.169,662.095,912.776,98.225,649,896,24,31,31.292,19.083,78.660,0.611,32.894,55999,128,-0.498,-0.670,100,55999,654,927,70.463,22.609,1.640,0.610,0.850
239,963,71.643,22.287,76,17,153,795.244,919.241,794.342,917.878,116.569,779,900,32,38,40.346,30.390,115.093,0.891,41.881,68992,72,0.303,0.714,100,68992,783,902,123.311,31.287,1.328,0.753,0.961
240,588,43.119,8.271,42,17,68,841.192,923.862,841.242,923.777,131.196,824,906,36,34,44.090,16.980,143.495,0.429,44.598,25354,42,-0.153,-0.080,100,25354,826,907,132.274,21.000,2.597,0.385,0.784
241,3071,98.955,34.654,85,29,255,61.986,948.007,61.667,949.113,485.612,27,909,67,85,77.271,50.603,66.661,0.164,93.231,303890,93,1.160,2.040,100,303890,36,989,54.605,64.661,1.527,0.655,0.679
242,503,69.465,15.905,76,34,132,1061.731,925.033,1061.935,924.703,101.054,1047,909,29,31,36.067,17.757,45.263,0.619,35.228,34941,72,0.079,0.043,100,34941,1052,939,55.408,19.799,2.031,0.492,0.850
243,830,90.381,27.982,68,34,157,155.652,938.927,155.410,936.867,138.267,141,919,30,41,43.794,24.131,105.721,0.546,43.863,75016,93,0.115,-1.012,100,75016,147,919,114.228,26.785,1.815,0.551,0.851
244,478,108.686,22.973,93,55,170,685.902,941.274,685.251,940.968,85.841,677,925,20,32,31.929,19.061,79.751,0.815,32.985,51952,106,0.105,-0.752,100,51952,680,957,75.964,20.000,1.675,0.597,0.937
245,375,189.877,74.231,255,46,255,733.537,937.689,735.534,936.482,92.811,721,925,25,24,25.763,18.533,33.200,0.547,27.459,71204,255,-0.391,-1.631,100,71204,726,948,56.889,21.552,1.390,0.719,0.836
246,793,85.154,20.102,85,34,153,670.289,968.283,669.541,966.999,130.267,652,952,39,34,37.185,27.153,156.092,0.587,42.544,67527,85,0.233,-0.299,100,67527,652,956,156.448,31.307,1.369,0.730,0.849
247,740,41.870,21.759,34,12,123,1166.634,971.322,1168.680,970.097,148.894,1152,952,31,40,36.110,26.093,103.969,0.419,41.485,30984,34,1.823,2.557,100,30984,1161,952,105.376,30.137,1.384,0.723,0.812
248,746,139.960,30.501,149,42,213,777.668,977.353,777.308,976.742,122.368,765,955,26,44,45.044,21.087,71.695,0.626,46.174,104410,140,-0.273,-0.368,100,104410,773,999,72.350,22.655,2.136,0.468,0.899
249,617,39.144,9.809,38,8,68,1014.301,970.130,1014.196,969.228,113.882,1000,956,31,32,34.925,22.494,36.811,0.598,36.359,24152,38,0.082,-0.129,100,24152,1007,988,58.496,26.630,1.553,0.644,0.834
