 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
73,528,56.032,18.895,54,13,116,655.072,305.583,655.206,306.497,90.669,637,296,35,20,33.943,19.806,175.941,0.807,35.057,29585,58,0.088,-0.429,100.000,29585,637,307,3.270,20.000,1.714,0.583,0.943
74,419,43.547,18.826,54,3,88,342.658,309.576,343.669,310.576,76.770,329,300,27,19,27.789,19.198,8.403,0.893,27.731,18246,44,-0.017,-0.923,100.000,18246,330,316,25.641,19.000,1.448,0.691,0.949
75,466,99.807,67.343,44,3,255,534.163,311.030,537.635,312.116,100.326,517,301,40,20,38.504,15.409,2.816,0.582,40.311,46510,71,0.854,-0.401,100.000,46510,517,316,7.125,18.775,2.499,0.400,0.861
76,508,90.533,46.852,30,6,208,724.579,316.669,725.482,317.483,109.882,709,303,31,27,34.462,18.769,27.726,0.529,34.482,45991,95,0.113,-1.085,100.000,45991,709,326,29.539,21.706,1.836,0.545,0.840
77,1848,71.746,29.287,54,13,174,460.204,335.768,464.745,338.860,268.735,423,306,74,58,73.865,31.855,146.430,0.322,79.605,132586,68,0.710,0.094,100.000,132586,425,320,153.113,41.660,2.319,0.431,0.719
78,498,85.392,42.206,105,6,180,233.209,327.661,234.533,328.914,82.326,220,315,27,25,27.061,23.431,27.207,0.923,27.893,42525,95,-0.301,-1.014,100.000,42525,220,332,14.534,24.042,1.155,0.866,0.951
79,1153,115.375,51.038,109,3,255,776.730,331.284,779.317,333.327,157.681,749,316,53,35,55.728,26.343,160.682,0.583,55.154,133027,116,0.147,-0.383,100.000,133027,750,321,157.620,31.077,2.115,0.473,0.836
80,367,49.823,12.644,54,17,88,648.435,330.824,648.704,331.365,74.184,640,317,17,28,27.856,16.775,94.908,0.838,28.160,18285,51,0.061,-0.218,100.000,18285,646,317,96.116,16.858,1.661,0.602,0.935
81,495,92.778,43.107,126,6,167,291.082,333.557,292.541,334.768,85.255,276,322,29,23,28.606,22.032,177.079,0.856,29.614,45925,105,-0.582,-0.981,100.000,45925,276,330,168.311,23.000,1.298,0.770,0.936
82,380,51.334,12.328,47,27,102,668.639,336.508,668.910,337.013,74.326,658,324,21,25,24.218,19.978,69.759,0.864,25.495,19507,51,0.591,0.954,100.000,19507,666,349,78.690,20.572,1.212,0.825,0.936
83,3779,49.020,26.103,37,3,208,587.134,354.972,591.713,356.871,557.169,497,325,163,66,142.493,33.767,165.783,0.153,165.061,185247,40,1.883,3.717,100.000,185247,497,343,170.937,50.598,4.220,0.237,0.590
84,496,72.786,26.586,88,0,136,355.986,342.433,356.915,343.444,83.255,342,331,28,23,30.073,21.000,148.850,0.899,31.385,36102,78,-0.742,-0.011,99.798,36102,343,334,149.349,22.361,1.432,0.698,0.954
85,839,52.288,18.597,58,10,126,154.047,356.836,154.707,357.726,132.024,138,334,32,47,49.486,21.587,66.742,0.605,48.765,43870,51,0.733,0.966,100.000,43870,146,381,74.539,23.652,2.292,0.436,0.858
86,591,112.117,47.647,122,6,228,409.977,354.879,411.553,356.161,90.912,398,339,25,31,29.904,25.163,93.388,0.899,31.064,66261,122,-0.434,-0.534,100.000,66261,408,370,86.309,25.000,1.188,0.841,0.948
87,501,173.806,79.001,255,0,255,746.418,361.250,747.297,362.393,86.083,732,348,28,25,29.911,21.326,35.182,0.850,31.401,87077,201,-0.761,-0.833,99.601,87077,733,369,37.235,22.465,1.403,0.713,0.934
88,760,71.558,29.997,40,13,160,124.737,376.489,126.201,376.539,113.983,112,354,24,42,42.471,22.784,85.133,0.735,42.579,54384,71,0.396,-0.606,100.000,54384,119,396,80.538,24.000,1.864,0.536,0.922
